rank,Name,Team,IP,K/9+,BB/9+,K/BB+,HR/9+,K%+,BB%+,AVG+,WHIP+,BABIP+,LOB%+,ERA-,FIP-,xFIP-,LD%+,GB%+,FB%+
155,Aníbal Sánchez,3 Tms,506.1,90.04485600693248,90.69174819020913,99.44356294302254,111.76255451288826,89.8636229805395,90.50031687496875,100.528067821516,98.6670650704141,95.66553804514629,102.50520990801402,98.55720743827709,105.72981306932638,108.51257338349302,99.39267980483895,91.30097227618064,111.15704656556188
156,Nick Martinez,4 Tms,458.2,78.81807535729361,75.67726627995108,103.91356392024949,112.13248495625592,80.51918239817405,77.32808179492116,102.3896278964838,95.33827283560024,94.47815808927037,100.44577397132319,97.8809869948051,103.93197420421319,106.58157978354133,105.51127899245859,94.08208124698915,103.72786945793247
157,Ryan Yarbrough,4 Tms,404.1,79.35834163153956,53.9941521177549,147.29680383828654,95.80770572156808,81.0596257997774,55.07548238793798,104.74500482285711,91.65362159088995,98.64972397725036,91.61101233765449,111.80444253464766,100.67967168358986,104.10327554640224,113.49781272568056,92.41674805102383,100.85857509848373
158,Dinelson Lamet,2 Tms,300.2,131.855525734814,108.64533612659153,121.97641273301261,100.82254583261785,133.82497582655367,110.24904074724529,88.13447867982434,92.14675920363688,98.06312981250687,99.69407920292996,96.51782480520477,89.15500727934952,88.33220437161104,103.41032937872112,84.7832191589429,117.02341530686742
159,Casey Mize,DET,465.1,87.27378025588571,75.93465069058075,115.20817454526822,103.87201939476635,87.7233583450877,76.33605746360992,106.27002917366333,99.13699343134792,101.87133710007356,103.12649751906582,97.18885778855544,101.9939530784236,100.25319301409733,98.49545621920561,105.21549939579265,95.04326830350978
160,Austin Gomber,2 Tms,637.1,79.44797029807341,82.83285694727134,95.83591687301029,133.27861455823808,78.3448710737772,81.70380125041633,113.01967885731943,107.91958875208338,103.6146640085851,97.10003483500284,108.88423127959143,111.03158045037367,110.1016072331295,101.28481742699896,93.14304997738441,107.15936699999465
161,Michael Soroka,5 Tms,393.0,89.44826854777213,85.40785785792325,105.39953359795153,88.72379107077319,91.36118029440075,87.12689471590961,97.9054955961394,93.2485778323728,95.7952246764708,101.44588250078641,92.15991563791916,98.1152833286138,97.06896977721044,102.836408024896,110.53269136288088,84.86809410844793
162,Dane Dunning,2 Tms,520.2,96.25631284258354,107.55592279731394,89.78934783390515,98.42743894006261,95.18284910177809,106.3015241966909,104.77732970844393,105.68780368923254,104.41044255638015,102.52715813931779,103.8763887174173,102.60822922720408,98.09908418277588,98.71007532216598,117.51844516984582,81.0831365892584
163,Alek Manoah,TOR,420.0,102.05734633207449,106.34354912644552,95.13153607386575,87.44079366789835,103.01504223048259,107.49171147917073,87.99876616279761,91.10185633193623,88.79458305195652,105.90933183524622,80.45070706374318,99.37995707373517,107.37714330919178,104.92396111025768,89.45736972053234,109.1719954666879
164,Eric Lauer,3 Tms,665.1,96.77465832294394,100.91233891595812,95.4731720811774,125.42526965744636,95.32829572772333,99.45905944437024,104.42990060523083,105.00512580073065,100.80270875148334,102.6773159431074,104.49030168007707,110.17187761252084,108.56373002867419,111.92301547601721,78.92550089989176,117.74953549573503
165,Michael Pineda,3 Tms,422.0,90.52580993938366,55.05803390552114,164.6338967482353,120.48436468166732,92.56025850946935,56.25348604934973,106.09336638939548,94.02884999501512,101.14618187574516,102.96387501898047,96.40321445699088,100.26321659110693,96.29322521609176,101.84474259404463,96.3050410505526,102.96860652441391
166,Mike Foltynewicz,2 Tms,585.1,96.11114811305158,92.99433873296917,103.18793285833033,117.79781938553818,96.68420737732724,93.58860116537906,97.57587680490334,96.26086688816811,93.42628704985364,101.31390085518386,100.0610373258522,108.41870892098157,105.7622209126095,102.8484651842139,89.39853007044032,111.53221624836816
167,Iván Nova,3 Tms,554.0,69.62076744155515,61.938514745843875,112.35970108588373,115.35743402029506,69.94666876858327,62.267709297827125,112.7067710923785,101.28591420298521,102.12675324284628,99.72924120101305,104.80024221875092,108.49847308893278,103.89765945047868,105.56729795758089,105.88087562367079,89.8083509940464
168,Kris Bubic,KCR,442.2,96.15989390527918,114.74356789394444,84.53552168633563,96.6284675326879,94.78747342400378,113.00777064911469,108.13304126360718,110.46470736780675,108.26509004409235,100.97014699206761,100.19926978503986,103.8975385483508,101.10101563292864,110.5019782551246,105.78918545403478,88.03815321672573
169,Jake Arrieta,3 Tms,619.2,88.03139725848406,96.36298327380514,91.30743488131324,112.31422149958397,86.89903912247719,95.10133401544081,108.72652065860053,106.52648825730357,103.85024124000068,95.64937857010133,109.10758327218053,108.73653165982873,101.04772844108471,104.02853816338494,110.19371351368983,84.8342213877066
170,Carlos Martinez,STL,407.2,100.51280769342425,108.6355532153304,92.45208077242665,82.75843080079646,99.05346616751143,106.95729331677413,97.44148919665633,100.6782973481172,98.77631758234136,94.93977041663288,107.37658175870423,99.82768983823068,99.13078223282547,92.17704613913372,114.25973388828685,86.62890358305175
171,Braxton Garrett,MIA,320.1,103.04091789022493,68.90028281030187,148.37391837730826,92.09348129814411,103.70791279407361,69.34189493096457,104.93287487746402,96.05677880381232,107.29246590927943,103.12488274888322,92.43839281506854,90.48209841008132,85.20847457225156,108.9747274245709,112.01403519143169,80.78383546700488
172,Taj Bradley,2 Tms,411.0,111.46837281574807,102.57255538002954,109.10177406005239,115.65963350311262,111.01994309921845,102.11814790885072,99.48308457111884,100.90386629226418,101.38677879510993,95.49760658916698,114.07138981367164,101.77234988672849,93.77650775138194,98.00833802980593,98.43281418355528,102.71096772015991
173,Clarke Schmidt,NYY,342.1,100.56155743339377,92.29087483547694,108.74673725724958,91.46539822216049,100.44532838616327,92.20075632968204,100.84460643993407,98.60203345709284,101.99871670542893,101.41128803550092,94.67255625430364,94.06611779358079,101.25625629084306,94.99428113851985,99.20472880239748,103.27849030054266
174,Griffin Canning,2 Tms,567.0,96.6165676705856,105.62370793708797,91.95166872294837,119.40140165731398,96.09888757620811,104.91720994811618,102.89839506921261,104.00261148532819,99.80167773637918,101.46258114124629,107.75638279519195,108.85840764150761,105.60891066064673,98.01728083673214,97.38964933380923,104.2424782236593
175,Brandon Pfaadt,ARI,465.0,98.47961367806319,66.2618002831506,147.99677132850132,120.55073098564635,97.66351146537491,65.72668638692616,109.41419147447513,100.88678378270122,107.24588433464024,91.87908871042498,121.32881339599251,103.5414036776296,94.85382175282864,109.28955590060599,94.66654316551514,101.26919617849413
176,Brett Anderson,4 Tms,454.2,59.94765171601452,71.95089510971141,83.30229853765822,77.94459305099687,60.30414246141886,72.41985644445865,111.12993212872617,102.23302744541185,101.33022161073866,97.26463246192843,101.87692540191979,100.71517611793749,99.30022711109446,100.00559672246357,128.25784270054032,66.55835045915565
177,Tyler Skaggs,LAA,290.0,103.06017566705037,92.4619075598509,111.37825071919903,85.78435291831336,103.74719221912115,93.09762296041255,103.20711027911562,100.27145466336303,106.65823332642657,99.9377151335546,97.56794080092101,89.84115886046784,94.85985918451091,110.72005765940935,97.46493775592026,96.78571594302109
178,Zack Godley,3 Tms,397.1,106.54270550461887,117.85662213150192,90.42388182291883,84.22726846470371,103.91868238001499,114.9139828029007,103.16028690425476,107.85448782324727,107.26306816043578,93.60001842501221,113.10672083228062,97.6796264450102,96.30795671605156,99.71080591600791,112.18248265632835,84.17631973765795
179,Michael Lorenzen,7 Tms,555.1,83.77691435483574,101.38468635016974,83.38428715747625,108.36407673776138,84.44722287724264,102.09056803187873,102.54436460748147,101.38889771968485,96.64699753582798,101.98164697913772,99.95622559686657,109.70704370198078,108.41459638023493,98.41763061540433,103.02005022346152,97.28112161643342
180,Reese Olson,DET,272.2,98.86957915280533,91.73043021701469,107.76112938353928,71.48211463693919,101.21572625420487,93.90253638118186,95.59464505691426,93.49753707760223,98.3065161179323,98.47461574324711,89.13717578371546,85.69756667530653,91.4238503728444,104.93601539140325,111.32230173951194,85.4274890774245
181,Spencer Schwellenbach,ATL,234.1,106.30129817088809,50.015153020891034,212.68237548661784,91.05688179042855,113.3368537323575,53.320691393367525,90.1795174094841,77.98448234436904,92.08615601050977,102.03213134565898,77.15661448683251,81.77903087052373,78.16807770849675,112.18729765390599,103.64127196362203,89.61213831220464
182,Johnny Cueto,4 Tms,603.0,82.97766546082924,80.28810015696911,103.16030292893514,111.95892937362346,83.39786112523142,80.72924111216565,107.95153658972696,101.2640099141557,101.61102697281092,102.03369018750952,104.67628787171728,110.4433684159423,107.37236652774335,108.44105858971886,93.02361516270629,103.64408663920042
183,Kodai Senga,NYM,302.1,119.57281620676659,129.28018387141665,92.69533410863143,86.48710542337923,120.8623936752249,130.63446432662226,88.56714331646445,97.6195786230503,95.81472382422706,108.87146457097865,81.13591960293435,92.55662542491181,93.22325231096113,91.85156372450415,103.39536985114366,100.6212355691124
184,Cole Irvin,3 Tms,519.0,74.59686195264383,65.64266334920421,113.41054858420078,102.97186444338764,74.62430911777648,65.68844755930314,109.21723250915083,99.58533325052582,101.04235064860028,98.2894508011959,106.0193772262135,106.8639778126868,111.39012315992514,112.6593692825472,90.0165866482427,104.45867984729024
185,Michael Fulmer,2 Tms,339.1,79.42369348060811,85.28311324032178,92.83865979648682,87.75361947926908,80.24260679948196,86.17122327670502,103.26630080408945,98.53929214722575,98.36746958650795,91.62095712122559,105.31555462483612,98.83807151224816,101.4357354661245,107.86673667577038,108.34386086162056,85.65633303002464
186,Tylor Megill,NYM,401.2,111.38419775061917,109.95505990553933,101.17498320341043,107.31890729133337,108.76563488293665,107.44304022842819,102.841272729121,105.89381270106975,106.06851437161052,99.6835688463006,109.12108130904436,101.23832404588451,96.65399821403597,101.79237619508457,98.34937275821567,101.14744058284901
187,Jimmy Nelson,2 Tms,189.0,121.4819206214065,84.95524817130254,143.31176071753214,68.85000571441893,123.35237760258397,86.22830992952034,102.60916683189323,97.39170478639164,114.79264489470127,99.89090495871005,87.83377114960994,74.171840899267,77.36075376725242,112.3048872930456,108.85436880178085,80.94600049617388
188,Shota Imanaga,CHC,347.0,98.65486298752559,48.76822451037265,202.33790437634957,139.5359284495317,106.28381194853482,52.54696101191752,88.28637582958073,76.06206041461833,81.66154275271865,112.6620378038353,78.14279158390784,102.22606943542978,96.41368558637951,86.2080077180601,78.14653049498227,131.94363617363584
189,Jeff Samardzija,SFG,450.1,88.45171103524136,66.54849132206367,133.43814649091317,111.20355396724572,91.2484847434944,68.52154783409739,97.89926983319849,89.25481721491866,92.19644710093098,95.89432005659556,106.73174653191639,106.34267328066444,105.89088170408316,105.02228950684342,83.9001487163104,117.31311970481411
190,Domingo Germán,2 Tms,477.1,104.08229240153769,83.68403094190397,124.68636659479398,136.1218010452966,106.02528497987014,85.19165713248952,94.37477282276735,91.18525590745065,90.12971142105103,98.58872679165104,107.38338098897276,107.47870423964287,98.61986855714572,92.98193531671039,93.69715802660717,111.02793438534107
191,Erick Fedde,4 Tms,737.1,81.15154202311574,109.33406274432349,74.29994027702925,118.62594104447155,79.35427320957642,106.97418970305483,109.48439651707842,111.06261206791459,101.79038013180579,99.21143539066881,118.54864439171693,116.36088811544846,109.75091740302639,98.95236294339243,105.51153490842584,93.59762493081901
192,Ryne Nelson,ARI,443.0,83.26259063060388,77.57241874192057,106.6225648264433,108.49999685638056,84.82578533334365,79.09216067189335,102.87689551061241,96.45987105683558,96.71724970420746,96.5791769208725,104.32724009291123,106.83510914825135,107.75916155913161,102.19199336855671,88.15080961666297,112.67504533105752
193,Vince Velasquez,4 Tms,521.1,108.33508997103777,109.79242817336458,98.76068100656789,132.6924560151339,106.09784389427818,107.5124680870569,103.77722854772512,106.35324739672856,103.22130340271431,97.62715899434554,122.40352759020402,110.76566171674912,106.45028082779268,105.91383457662418,81.93340807492685,118.7987989594406
194,Bryce Miller,SEA,402.0,93.6027826426212,73.64526395469035,127.03159631601551,105.27690487487189,97.61821234470098,76.78145604895674,95.73965390520664,88.35452758643818,92.57137861946406,100.85133359235611,103.67901310501615,101.70895265232998,99.86321117904278,104.75273968011373,87.85096996375434,110.61657150452105
195,José Urquidy,HOU,379.2,84.78370033265563,65.37281166730907,129.30287501607657,119.6668317330004,88.0319434050114,67.86492651648817,97.1863131284444,88.1823216974948,89.67057106041266,106.45773156476712,94.77462735939389,106.02300976931112,107.30289152353924,101.69633919057084,84.18195465115804,116.82852291473122
196,Jhoulys Chacín,4 Tms,479.1,90.33729034280486,106.53356847468206,84.80044700637869,95.38237617544429,90.595261306943,106.82638891367688,95.26072242998038,97.43178643354587,91.94965229836934,100.04949412752855,99.17100040275615,106.5588663109641,108.42052122196384,98.97862223672,99.66817351412293,100.78116835243178
197,Joey Lucchesi,2 Tms,387.1,100.79018026535387,94.84838836154047,106.55104114331668,105.34094034915566,102.19838984008926,96.2010655104696,99.21317201904198,97.51286749249809,99.0112701096933,103.23347996691143,100.2221385205683,99.52906784097212,96.74074273039594,89.23243366515918,103.47378434429567,102.07380003976196
198,Andrew Cashner,3 Tms,446.1,64.32293106431685,109.54241207205622,58.794594098781594,89.55871939851829,63.83019291331693,108.65630171238682,105.96513130971137,107.07914469939372,96.69314689164824,98.26051556926716,97.88557268139165,108.11199158242829,118.75389721001252,96.01079708336397,107.93026459493345,92.95909385912783
199,Chase Anderson,6 Tms,596.1,88.88165433726769,98.48248976707139,90.52255795225834,126.02827401898016,90.37561449042985,100.05777967518912,97.1695355514168,96.0576602123913,90.31489598507181,104.15013167413028,99.43388587200486,114.8786809719107,115.60133596165723,96.67343957791124,83.73692474488749,122.44528537570578
200,CC Sabathia,NYY,408.0,94.56564991555776,95.82757421092609,98.68033478911153,110.93308352619556,94.22077499842712,95.4766117529795,100.5278938565418,99.77710354336718,97.1525160001996,106.75083127494945,91.1981278842357,104.43808224645286,99.36158277736433,100.6367129486031,105.68719249553746,92.9740892264638
201,Kutter Crawford,BOS,354.2,101.96523580110069,84.61755416072279,120.72961912612435,129.4078449821331,103.61791652972086,85.96580714289689,98.69214769138227,94.61836115206941,95.75505375120247,94.89269701590872,110.20349659514726,106.65745710798056,105.81385988835544,94.17048898785538,78.95966859173595,125.63085301458705
202,Bryce Elder,ATL,462.1,86.67933132543124,97.5232734209811,89.01264983371154,95.3099402187314,86.76241290915053,97.6330869649454,102.76365510334178,101.52181834728064,99.19620761833244,100.147585537841,102.14864449541211,105.07303176416235,99.54980116969607,99.51072063901468,114.81879182664541,83.18389867143023
203,Dustin May,3 Tms,319.1,93.27663719479314,92.55856537899187,101.55135013047905,94.9654124698931,94.66415774274033,93.89574095030065,96.7279513031955,94.18153987260318,94.90809519866642,99.52491557112239,98.65186079815017,99.03553248068387,98.6994863198039,102.43895546499793,106.60690311648618,90.56980473358081
204,Edward Cabrera,2 Tms,445.2,113.90785722154715,136.37604213319602,83.1439841611251,101.30531935782881,113.83310836222435,136.32976558813434,90.75827352391501,100.81353671504931,94.70355195242666,104.03245148745026,94.64394733673126,105.77219766415178,97.08756798841455,95.7152813069471,111.08119851340865,89.68195654049076
205,Ryan Pepiot,2 Tms,347.0,107.27897628416254,107.63290670006509,99.79552106393814,112.53533715047335,111.02086857303574,111.3779932236064,87.81630170930487,90.44438084849553,87.37631506405887,105.06665432099969,91.59549418602072,103.78123552404996,101.89255940222873,94.04325982083975,86.29196328033785,118.32277271919929
206,Zack Littell,5 Tms,442.1,81.88123938444345,52.59346638176455,155.23743756325862,136.59196880100234,83.09772879333886,53.395130531400305,107.21479111006458,94.21068354018615,97.69036112367019,106.42578347452147,99.46297762170222,110.15822701941653,102.94636945328126,103.97718432488729,91.71582111790345,106.92600118166264
207,Gavin Williams,CLE,355.1,108.8545119060796,130.50899631575544,83.75726732372047,89.82402915143324,109.78470525050722,131.58817303075728,88.9145421756783,98.7340290364873,92.08428660449354,108.9641262261668,83.95856129719208,99.63285826444073,98.22453760384786,102.12591162976604,103.21705311579952,95.54908453647946
208,Triston McKenzie,CLE,425.2,109.15829554907897,111.29054888635554,97.7127168026455,129.73427533943425,113.44395513928728,115.7188135104247,85.33040085358041,89.75658084465388,82.52149441531664,105.16944671772268,99.08360984130474,110.68120210759875,105.31267228570228,87.92230807770139,78.77856135998034,129.93995012303984
209,Zach Plesac,2 Tms,477.2,78.48457000055566,76.44735941738688,103.80783939133164,114.1407473178701,79.80151025631824,77.65914764938641,102.13273236208968,95.56619887305334,93.52944936156521,98.85520378725504,102.76462901638459,109.89714723886269,108.83108155187894,97.32626014404941,97.89676094036632,103.90341653006257
210,Brad Peacock,2 Tms,196.1,118.29838634206975,100.52760748414113,116.67117871033179,76.25409101638739,121.54650604477135,103.2482633424136,89.69893440852795,90.62576715773825,97.56625864108227,104.19440959338795,86.96484299505578,82.97597775819645,91.81618759722126,93.72127978367678,96.11627857870181,108.0352307542474
211,Paul Blackburn,2 Tms,433.2,80.80228299060191,88.69110083593334,90.76777555076772,96.95992669455563,79.3964976387508,87.22479987534857,112.9854091611959,108.83550783523579,107.86955727116079,97.50280625814156,119.15834348244812,107.1895867502995,103.02574792197626,105.54137409482746,111.39779690023641,84.1271452087753
212,Ryan Feltner,COL,354.1,89.76854217704798,108.38050796162004,82.34966275294572,113.67170525792194,87.06252455614799,105.19592176374775,108.73721116295869,110.86051395966933,104.47607051766452,91.12303707733072,112.56599839421867,106.23565663255428,109.26806691072683,98.021844037895,100.29633514700427,100.79046859494206
213,Grayson Rodriguez,BAL,238.2,111.46971277257644,92.00064129585549,120.94929457040935,98.35128241178616,112.12698344478389,92.57600101806122,104.06991837016864,101.13174379189522,109.19847138527065,102.56248429792203,100.27487789058011,91.06160432929397,87.6498806584374,102.90106434140532,105.59033864037355,92.46986335984406
214,Shane Baz,2 Tms,314.1,105.14589072388574,99.77494623622788,105.42190280141645,109.51156010581616,105.93707677685076,100.50378060392238,98.7696870695473,98.17776260401504,99.33109240714629,101.58600728434473,106.80497434467698,102.40193425295865,95.95875747121974,94.74888013981153,104.65030865691264,97.75190549530154
215,Ian Anderson,ATL,272.1,97.7053202813837,120.65886965245511,81.69551552934506,81.50314903310179,97.29892672374473,120.04669978769546,96.3855864617056,103.0295739116206,97.4523797844208,102.60029704977052,94.91630221950926,97.83476700398663,96.37138866501147,100.71425676973169,112.83314390182151,84.18699513316578
216,Jason Vargas,3 Tms,420.1,85.02911324148143,98.93195989456255,85.91565119316131,110.88223468245373,84.69142130989404,98.58386259881755,103.26805863560078,102.5716803930657,97.58238721716172,100.44986450912694,108.77463561630663,111.68051645206232,115.07064499541848,93.80266585751829,90.82913872191314,115.05293802662639
217,Homer Bailey,4 Tms,368.2,84.03626856436456,96.21011933388888,87.15890330750439,110.35186304702009,80.87377783140717,92.56467781803795,113.23338081311303,112.45838179101607,107.8410977455384,93.50770551544734,124.06601301257847,108.62884107681532,106.47797391874559,114.37330978784723,100.45307863973076,90.97670277322992
218,Sean Newcomb,4 Tms,324.1,103.97228160771033,140.7159105558298,73.63849908240782,83.56505355678182,99.94276899254369,135.3039607627881,103.2056482685253,114.17410897804939,106.79303678286855,100.12705251170983,103.27413305531597,102.98997038382377,109.51252851694592,102.01733150847005,97.6721358301221,102.09658956017837
219,Mike Fiers,3 Tms,574.0,82.46159176334199,82.36328083152836,99.87149194042249,124.84195261061267,83.83689263113403,83.77202612440793,101.47093003942045,95.79137868815995,92.89658738217986,108.81877345829449,97.42661949565615,116.38190563961673,111.07307643752334,93.50864524873332,94.18161191162427,110.51636046319211
220,Jordan Zimmermann,DET,407.1,77.86064838941486,65.73579543326127,118.40213584348326,128.7392011158311,75.88931847317244,64.07484106500831,117.52123501439272,108.83782763434053,108.47553028155905,90.95253520880533,128.43492789345126,111.40994602563677,111.36905746772281,115.69080257293665,84.84043436811682,108.97400397518189
221,Daniel Norris,2 Tms,279.1,93.54195331047073,98.73472527628334,94.99972047167003,97.19180820162495,91.67884859597937,96.62978679078958,108.82421132973457,107.93428779855796,107.89889409810539,99.48760209422613,108.37145814830977,101.15593057884642,106.42144041134688,109.3386953220882,93.32633326926766,102.58836714634425
222,Eury Pérez,MIA,212.2,119.69760401548956,95.91014524881389,124.4755221563912,112.28962370547823,124.77764840591816,99.96351606030814,84.3353214834803,85.3102790177036,87.04461696882947,101.54923685745922,87.74960168184035,94.14597581127003,99.09838995925317,92.55021353805004,68.14465287331032,140.5607146159471
223,Chris Flexen,5 Tms,578.2,74.3788640749777,102.31272049319354,72.69030642816175,118.11208071877964,72.12629425707027,99.21514377827312,115.46343196849169,114.91787188873023,106.0768653866957,99.44294609380047,122.1193755038378,118.83933119258427,121.65426797057458,106.0789947194742,88.50072234288169,109.6305184167842
224,Graham Ashcraft,CIN,328.0,76.30418656068692,92.52545589301756,82.50182074068914,105.66059917038703,74.17752279613923,89.94494443981958,111.26921894982733,108.76715385851166,103.40134529259177,97.86838903755127,111.04696350094181,107.13399399756604,105.52848550932498,103.19347874638667,116.24915276231798,79.035818384433
225,Joe Ross,3 Tms,286.1,94.0207105711576,92.93747993039919,101.80210736235816,113.88420701961861,92.91921220136365,91.80526420589116,106.1138293470057,104.03867400523299,103.10672597252837,101.07952762903317,101.5879371742894,104.53324059784985,103.8990310580068,104.00264951469731,94.26182773025455,104.86086545068267
226,Trevor Cahill,6 Tms,287.0,98.73766306297865,107.37230711923316,92.1861070765055,97.34402667290408,98.22056529252727,106.79007216830878,100.21108723347419,102.15614654411627,99.70650931018812,93.34784716063449,114.91993511863741,102.73150681640071,95.0939238401237,93.93863950200362,116.59212279995543,83.33321886455752
227,Jordan Lyles,6 Tms,778.1,84.46384511005091,87.26502564958946,96.54191214859144,144.13908839958754,83.30810682635625,86.10683236544692,110.58443571559162,106.61628549512294,101.10598948349387,95.32024901716099,126.60627613198092,121.0841267779792,113.28073325267788,96.45956699614153,90.52384666232837,112.71388519485865
228,Bailey Falter,3 Tms,405.1,75.34900505261109,85.12176908068557,88.54660105020477,123.46356934469402,76.84907364476715,86.8241955977582,106.38594162029808,100.50490178753273,96.57895881825422,98.67112957821664,108.15181024283225,114.2280274567997,112.96480953324345,109.924765765232,84.95099085814178,111.9541319616609
229,Mitchell Parker,WSN,309.1,80.1421687010622,92.14488743302087,86.72856474080731,109.54886158902946,78.14628273758068,89.88322668458545,108.42341728875536,107.33223349577852,101.28730387614063,88.49378047858237,122.03395574906531,108.32436779329734,112.78756569822636,113.20666753739428,87.78961157505508,106.86296765291647
230,Chad Kuhl,4 Tms,512.2,91.82664457200627,126.94420285733132,72.26959871811212,117.01052190552257,89.28651931500463,123.45475282346482,106.47510078631939,112.73947259791022,102.64794860039575,97.73926475731761,114.80180136256261,116.23882046787148,113.74700977529758,111.53323689619943,90.29460980352711,105.23873473505483
231,Jason Hammel,KCR,282.2,80.39141385147845,78.56101703550326,102.40531973763089,99.85263714181023,76.19411330480742,74.45022459702037,115.9448447262661,112.72715837040947,110.11290238425495,90.82707337489235,126.7493197682541,105.07090602508657,116.27448942410045,104.03794825269199,87.8525917999738,112.00523485869442
232,Andre Pallante,STL,348.1,76.32391544305797,106.83973105711675,71.16210328137865,82.18031344743763,75.62918277475961,105.88875349936278,105.7595164398474,106.7299287944795,100.39210792689586,94.95752823024766,109.98392745306427,106.36330434771563,98.04923091160154,87.98765744383952,139.88660261935513,60.888731094207806
233,Colin Rea,2 Tms,422.1,88.32075405865466,78.02286383801945,113.05040368278657,133.26391300719672,89.23278675952868,78.82576206349098,102.1616574642934,96.34441275157431,94.74755672024244,101.8781592479671,109.09935415759387,113.29809090001126,104.04037028222226,100.28837439170472,94.10564681829547,106.57770349974747
234,Garrett Richards,4 Tms,272.1,97.20165692306088,113.98993905245301,85.35801255751933,101.47253075586531,95.44092764006375,111.88159231730089,105.1833627482366,108.42678820098513,104.38867135210248,98.6540106686875,100.62273433681418,103.6475510206019,98.82835606106534,102.73413577227176,110.73632423451905,85.98295833755759
235,Simeon Woods Richardson,MIN,271.1,91.25361471562641,107.81199753008057,84.17376643880104,108.79828657893775,90.87724353398289,107.41472447083007,99.39557847157022,101.87557721052703,95.23554480797776,101.21501552596561,103.37235618687625,107.427568281946,113.81235226702452,98.89316907084087,82.05302183318406,119.58943112177647
236,Luis Gil,NYY,257.1,106.67835752134542,151.87500212483926,69.80526913313892,93.22333001856451,106.17407611103474,151.23972739069438,82.69342595850308,99.45155458265127,83.6714798392288,109.1095020128412,87.68207776416247,105.11244695705236,115.30407153907765,93.07252902845356,83.68866045510538,120.99075936770592
237,JT Brubaker,2 Tms,314.2,104.08196113211423,94.32823876338902,110.64290191590625,122.14388678681209,100.66781481728779,91.2148835179466,108.51813792097158,107.53220074479646,107.78519216757903,96.31772502087794,119.62057853091636,106.68367636456557,95.44819367710457,108.09971251836367,101.89687471880539,93.22563690292152
238,Trevor Richards,3 Tms,284.0,103.67107817741118,110.9916658790288,91.56929795170063,104.43947450760325,102.8194479898327,110.12699502875662,100.97808068931285,103.84747529712743,101.75834239031263,103.81720975840176,107.43701882948791,105.74844597119935,108.68805156757846,106.73941267677094,80.0269119771303,120.47436213110252
239,Davis Martin,CHW,253.1,81.13464095225126,96.20465069541402,85.11925858404001,97.56125923737241,81.05601446960014,96.04015383846397,106.09697731642326,103.42524736286904,100.71437911988754,97.54322561759562,105.99779377143655,104.54479887227976,110.0329232973237,99.92025459558604,102.61856598644898,97.29621337588948
240,Brent Suter,4 Tms,195.2,84.86670893522259,61.331830629391945,137.9122216891953,108.90832023506391,87.32625208609974,63.147741578785634,102.61988418586718,91.87273593956958,97.10753942345168,100.76962792828397,93.29679883495466,97.76738431052988,95.86147246482778,119.46750487299629,93.48428049547397,96.595094909004
241,Dakota Hudson,2 Tms,508.2,66.62070583748113,129.68026348538723,51.76788324327456,78.50825705609317,66.02270223619921,128.39872061028188,104.91479737482044,110.33603313092344,97.11260989464135,99.75586211039041,101.86874842067864,115.60964040775713,113.68249917545123,94.05944719280129,126.07724873389532,71.90186331383333
242,Mike Montgomery,2 Tms,233.0,80.12169628451187,81.42809602286465,97.93810438916289,85.08716941455998,80.12639326364437,81.43237876841876,108.46782463918309,101.96532681838877,103.92974420073028,100.25345884737543,96.87178381270162,100.68328001150418,99.01489041950326,95.60403529144556,119.36804074964216,78.14133728568036
243,Drew Smyly,5 Tms,455.0,98.70306537996183,94.67121213138275,104.39116368022006,146.03948864286582,96.95400948565404,93.05821313820985,106.82575346289407,105.60842001692347,101.4505975605561,102.59221830310364,111.8124645861284,118.09266677830892,106.11306636345832,99.05142557341074,86.48714825694915,116.59757360606558
244,Cam Schlittler,NYY,100.2,124.20782859008175,92.38296171701083,140.8024051677357,59.339395291843125,130.18129181959415,96.46691268250763,85.63412559669675,84.45671925959145,97.6584760344694,111.24477691052977,65.70952162908914,69.46007592118553,77.76756956186597,127.46365774162618,95.12329670688338,91.41917946738283
245,Will Warren,NYY,209.1,113.8196197053753,105.259977936286,109.80392757672423,105.5632651776473,109.9301824828515,101.53961360950856,105.56395391549667,108.29510789655501,109.97738481984976,92.17132649864716,116.9276605278585,94.08854798719467,90.75412219279389,107.49394522994213,102.7265004913567,93.3607354379122
246,Marco Estrada,2 Tms,353.1,88.11206624641848,102.47931722894805,85.96059891108536,133.29052286110903,86.4347817911537,100.5428336464058,103.79483949606742,105.32005693723995,96.13134974619257,97.13840238089514,123.71397177561832,117.48537031646816,128.62709863782013,94.08045983271751,62.52205638077443,147.31529807624125
247,Chad Patrick,MIL,131.2,104.91666752334761,92.87944503941364,112.19989891023803,77.69016711558162,107.10612314333471,94.82639373879216,100.04559367855175,97.25587792530955,104.5323353132323,111.1139967829996,77.09109277482968,86.12418238804452,101.63155342128464,116.86995235082395,74.49368175899072,119.46415321014392
248,Matt Manning,DET,254.0,72.3872827084834,94.36200912362848,76.53346458876977,88.42733761705098,71.76534351033058,93.59113909527994,100.95302930990128,100.37435558107923,93.18785127111192,93.24372341468555,105.80087843397673,106.21140466722959,119.77364963149654,93.69138976892361,96.06456715513352,107.31297202528125
